日期,一房成交套数,一房成交面积,一房成交均价,一房可售套数,一房可售面积,二房成交套数,二房成交面积,二房成交均价,二房可售套数,二房可售面积,三房成交套数,三房成交面积,三房成交均价,三房可售套数,三房可售面积,四房成交套数,四房成交面积,四房成交均价,四房可售套数,四房可 >售面积,四房以上成交套数,四房以上成交面积,四房以上成交均价,四房以上可售套数,四房以上可售面积,复式成交套数,复式成交面积,复式成交>均价,复式可售套数,复式可售面积,复式住宅成交套数,复式住宅成交面积,复式住宅成交均价,复式住宅可售套数,复式住宅可售面积,别墅成交套>数,别墅成交面积,别墅成交均价,别墅可售套数,别墅可售面积,90平方米以下成交套数,90平方米以下成交面积,90平方米以下成交均价,90平方米>以下成交金额,90~140平方米成交套数,90~140平方米成交面积,90~140平方米成交均价,90~140平方米成交金额,144平方米以上成交套数,144平方 >米以上成交面积,144平方米以上成交均价,144平方米以上成交金额,商业成交套数,商业成交面积,商业成交均价,商业可售套数,商业可售面积,办>公楼成交套数,办公楼成交面积,办公楼成交均价,办公楼可售套数,办公楼可售面积,住宅成交套数,住宅成交面积,住宅成交均价,住宅可售套数,住宅可售面积
20160907,18,969.68,55795,2821,193550.09,28,2368.88,50994,5256,438966.93,5,489.65,52076,3624,406038.63,1,157.86,37023,1483,290987.85,0,0,0,257,61084.18,0,0,0,137,28076.97,0,0,0,408,90441.60,0,0,0,10,5521.49,47,3415.21,52252,178451101,4,413,53149,21950687,1,157.86,37023,5844403,11,564.85,41236,6647,716318.63,1,84.64,21612,1063,164132.05,52,3986.07,51742,14125,1538051.30
20160908,2,127.34,59105,2819,193422.75,10,836.60,57410,5599,467675.33,9,998.67,59355,3615,405039.96,2,785.01,99515,1481,290202.84,0,0,0,257,61084.18,0,0,0,137,28076.97,1,262.92,38076,408,90607.73,0,0,0,10,5521.49,16,1319.21,56267,74227462,4,497.51,51716,25729096,4,1193.82,86284,103007121,58,3817.35,57124,6806,725172.45,8,1696.83,70212,1055,162435.22,24,3010.54,67418,14455,1565014.81
20160911,7,360.58,60930,2789,191786.78,6,509.28,54996,5557,464106.45,8,905.96,53351,3576,401154.12,1,373.35,89957,1476,289223.23,0,0,0,256,60942.20,1,115.41,62334,135,27846.15,0,0,0,406,90058.66,0,0,0,10,5521.49,16,1131.94,56020,63411440,5,613.40,45810,28099794,2,519.24,91635,47580408,7,398.92,51473,6738,721077,0,0,0,1051,161709.13,23,2264.58,61420,14334,1554022.64
20160912,6,327.09,58025,2783,191459.69,19,1605.80,56794,5538,462500.65,1,88.93,69308,3576,401154.12,4,799.85,89411,1472,288423.38,0,0,0,256,60942.20,0,0,0,135,27846.15,0,0,0,406,90058.66,0,0,0,10,5521.49,23,1744.27,57125,99641582,4,403.81,61279,24745005,3,673.59,94229,63471574,5,453.70,33643,6733,720623.30,0,0,0,1051,161709.13,30,2821.67,66577,14305,1551289.90
20160913,1,86.71,59709,2782,191372.98,19,1556.90,54215,5637,470804.02,11,1657.98,42380,3621,404418.08,6,1102.28,86619,1467,287497.65,0,0,0,256,60942.20,0,0,0,135,27846.15,0,0,0,407,90487.71,0,0,0,10,5521.49,25,2052.29,52485,107715153,5,589.99,56386,33267067,7,1761.59,64910,114345572,45,2947.19,60426,6694,726114.21,0,0,0,1051,161709.13,37,4403.87,57978,14444,1562273.84
20160918,4,282.91,58288,2501,176612.61,21,1654.60,49122,5574,465718.58,22,1967.77,39255,3580,400496.52,2,254.61,47360,1455,285290.14,0,0,0,255,60589.32,0,0,0,135,27846.15,1,175.94,96336,409,90903.73,0,0,0,10,5521.49,46,3789.21,44344,168028232,3,370.68,51369,19041303,1,175.94,96336,16949345,1,90.74,33484,6622,722130.67,0,0,0,1051,161709.13,50,4335.83,47054,14048,1536362.10
20160919,11,630.62,57326,2489,175893.11,26,2094.25,49599,5574,465870.52,17,1590.68,42940,3568,399478.78,7,1181.17,63451,1451,284536.32,0,0,0,255,60589.32,0,0,0,137,28339.89,0,0,0,409,90903.73,0,0,0,10,5521.49,51,3951.11,48634,192156710,8,1003,41429,41552935,2,542.61,91346,49565108,72,4092.26,53564,6875,741941.93,0,0,0,1051,161709.13,61,5496.72,51535,14022,1534516.72
20160920,7,442.13,61138,2482,175450.98,25,2174.05,45160,5549,463696.47,6,736.16,60552,3563,398936.91,1,176.55,73218,1451,284536.32,0,0,0,255,60589.32,0,0,0,137,28339.89,0,0,0,409,90903.73,0,0,0,10,5521.49,33,2673.70,47516,127044230,3,336.66,45693,15382918,3,518.53,77696,40287720,45,2847.72,59457,6830,739094.21,0,0,0,1051,161709.13,39,3528.89,51777,13985,1531358.67
20160921,6,404.74,58217,2476,175046.24,10,837.78,57076,5537,462676.34,7,746.51,60336,3556,398190.40,2,424.47,75528,1449,284111.85,0,0,0,255,60589.32,1,115.41,62334,136,28224.48,0,0,0,409,90903.73,0,0,0,10,5521.49,20,1593.59,57129,91039501,4,489.98,53605,26265243,2,445.34,86159,38370258,55,3486.98,57951,6775,735607.23,0,0,0,1051,161709.13,26,2528.91,61558,13957,1528647.41
20160922,3,213.99,58604,2473,174832.25,22,1791.98,55426,5643,470134.55,3,323.54,73542,4221,458588.14,3,367.45,33255,1574,300352.32,0,0,0,255,60589.32,1,115.39,64501,135,28109.09,0,0,0,409,90903.73,0,0,0,10,5521.49,26,2090.39,55999,117059738,4,422.73,48077,20323787,2,299.23,59935,17934440,34,2164,60666,6767,735798.83,7,546.05,21803,1046,161292.26,32,2812.35,55227,14849,1612414.45
20160926,7,444.98,57798,2452,173539.62,26,2203.83,55313,5569,463944.81,5,583.82,68570,4617,493193.93,1,143.31,75085,1631,308497.34,0,0,0,255,60589.32,0,0,0,206,38200.69,0,0,0,408,90727.58,0,0,0,10,5521.49,34,2738.39,55916,153120793,4,489.86,64121,31410269,1,147.69,93988,13881155,0,0,0,6927,743016.83,0,0,0,1045,161207.61,39,3375.94,58772,15277,1657598.34
20160927,1,77.58,56192,2451,173462.04,26,2123.47,56808,5545,462002.05,3,325.22,71105,4614,492868.71,2,257.56,48262,1629,308239.78,0,0,0,255,60589.32,0,0,0,206,38200.69,0,0,0,408,90727.58,0,0,0,10,5521.49,29,2380.21,56304,134016344,2,257.56,48262,12430363,1,146.06,96524,14098274,23,1370.19,64328,6904,741646.64,1,84.49,21539,1044,161123.12,32,2783.83,57671,15247,1654995.22
